NMI,Read Date/Time,kWh,kW,Kvarh,Kvar,kVA,PF,E1,E1F,Q1
64077279510,10.10.2015 02:00:00,18.272,73.088,12.080,48.320,87.617,0.834,16.136,18.272,12.080
64077279510,10.10.2015 02:15:00,18.272,73.088,12.080,48.320,87.617,0.834,16.136,18.272,12.080
64077279510,10.10.2015 02:30:00,16.288,65.152,8.648,34.592,73.766,0.883,18.520,16.288,8.648
64077279510,10.10.2015 02:45:00,16.288,65.152,8.648,34.592,73.766,0.883,18.520,16.288,8.648
64077279510,10.10.2015 03:00:00,16.136,64.544,7.624,30.496,71.386,0.904,17.656,16.136,7.624
64077279510,10.10.2015 03:15:00,16.136,64.544,7.624,30.496,71.386,0.904,17.656,16.136,7.624
64077279510,10.10.2015 03:30:00,18.520,74.080,11.952,47.808,88.167,0.840,13.760,18.520,11.952
64077279510,10.10.2015 03:45:00,18.520,74.080,11.952,47.808,88.167,0.840,13.760,18.520,11.952
64077279510,10.10.2015 04:00:00,17.656,70.624,11.808,47.232,84.962,0.831,12.512,17.656,11.808
64077279510,10.10.2015 04:15:00,17.656,70.624,11.808,47.232,84.962,0.831,12.512,17.656,11.808
64077279510,10.10.2015 04:30:00,13.760,55.040,9.192,36.768,66.191,0.832,17.536,13.760,9.192
64077279510,10.10.2015 04:45:00,13.760,55.040,9.192,36.768,66.191,0.832,17.536,13.760,9.192
64077279510,10.10.2015 05:00:00,12.512,50.048,7.144,28.576,57.632,0.868,5.736,12.512,7.144
64077279510,10.10.2015 05:15:00,12.512,50.048,7.144,28.576,57.632,0.868,5.736,12.512,7.144
64077279510,10.10.2015 05:30:00,17.536,70.144,11.504,46.016,83.891,0.836,6.608,17.536,11.504
64077279510,10.10.2015 05:45:00,17.536,70.144,11.504,46.016,83.891,0.836,6.608,17.536,11.504
64077279510,10.10.2015 06:00:00,5.736,22.944,1.824,7.296,24.076,0.953,11.832,5.736,1.824
64077279510,10.10.2015 06:15:00,5.736,22.944,1.824,7.296,24.076,0.953,11.832,5.736,1.824
64077279510,10.10.2015 06:30:00,6.608,26.432,2.536,10.144,28.312,0.934,24.352,6.608,2.536
64077279510,10.10.2015 06:45:00,6.608,26.432,2.536,10.144,28.312,0.934,24.352,6.608,2.536
64077279510,10.10.2015 07:00:00,11.832,47.328,4.984,19.936,51.355,0.922,23.184,11.832,4.984
64077279510,10.10.2015 07:15:00,11.832,47.328,4.984,19.936,51.355,0.922,23.184,11.832,4.984
64077279510,10.10.2015 07:30:00,24.352,97.408,12.352,49.408,109.222,0.892,24.144,24.352,12.352
64077279510,10.10.2015 07:45:00,24.352,97.408,12.352,49.408,109.222,0.892,24.144,24.352,12.352
64077279510,10.10.2015 08:00:00,23.184,92.736,12.640,50.560,105.623,0.878,12.488,23.184,12.640
64077279510,10.10.2015 08:15:00,23.184,92.736,12.640,50.560,105.623,0.878,12.488,23.184,12.640
64077279510,10.10.2015 08:30:00,24.144,96.576,9.600,38.400,103.930,0.929,5.744,24.144,9.600
64077279510,10.10.2015 08:45:00,24.144,96.576,9.600,38.400,103.930,0.929,5.744,24.144,9.600
64077279510,10.10.2015 09:00:00,12.488,49.952,2.808,11.232,51.199,0.976,6.008,12.488,2.808
64077279510,10.10.2015 09:15:00,12.488,49.952,2.808,11.232,51.199,0.976,6.008,12.488,2.808
64077279510,10.10.2015 09:30:00,5.744,22.976,1.912,7.648,24.215,0.949,5.960,5.744,1.912
64077279510,10.10.2015 09:45:00,5.744,22.976,1.912,7.648,24.215,0.949,5.960,5.744,1.912
64077279510,10.10.2015 10:00:00,6.008,24.032,1.864,7.456,25.162,0.955,14.824,6.008,1.864
64077279510,10.10.2015 10:15:00,6.008,24.032,1.864,7.456,25.162,0.955,14.824,6.008,1.864
64077279510,10.10.2015 10:30:00,5.960,23.840,1.816,7.264,24.922,0.957,22.144,5.960,1.816
64077279510,10.10.2015 10:45:00,5.960,23.840,1.816,7.264,24.922,0.957,22.144,5.960,1.816
64077279510,10.10.2015 11:00:00,14.824,59.296,5.816,23.264,63.696,0.931,20.400,14.824,5.816
64077279510,10.10.2015 11:15:00,14.824,59.296,5.816,23.264,63.696,0.931,20.400,14.824,5.816
64077279510,10.10.2015 11:30:00,22.144,88.576,12.520,50.080,101.753,0.870,20.464,22.144,12.520
64077279510,10.10.2015 11:45:00,22.144,88.576,12.520,50.080,101.753,0.870,20.464,22.144,12.520
64077279510,10.10.2015 12:00:00,20.400,81.600,13.512,54.048,97.876,0.834,16.128,20.400,13.512
64077279510,10.10.2015 12:15:00,20.400,81.600,13.512,54.048,97.876,0.834,16.128,20.400,13.512
64077279510,10.10.2015 12:30:00,20.464,81.856,13.120,52.480,97.235,0.842,18.984,20.464,13.120
64077279510,10.10.2015 12:45:00,20.464,81.856,13.120,52.480,97.235,0.842,18.984,20.464,13.120
64077279510,10.10.2015 13:00:00,16.128,64.512,3.720,14.880,66.206,0.974,21.032,16.128,3.720
64077279510,10.10.2015 13:15:00,16.128,64.512,3.720,14.880,66.206,0.974,21.032,16.128,3.720
64077279510,10.10.2015 13:30:00,18.984,75.936,11.056,44.224,87.875,0.864,22.680,18.984,11.056
64077279510,10.10.2015 13:45:00,18.984,75.936,11.056,44.224,87.875,0.864,22.680,18.984,11.056
64077279510,10.10.2015 14:00:00,21.032,84.128,13.656,54.624,100.306,0.839,20.320,21.032,13.656
64077279510,10.10.2015 14:15:00,21.032,84.128,13.656,54.624,100.306,0.839,20.320,21.032,13.656
64077279510,10.10.2015 14:30:00,22.680,90.720,11.824,47.296,102.309,0.887,20.696,22.680,11.824
64077279510,10.10.2015 14:45:00,22.680,90.720,11.824,47.296,102.309,0.887,20.696,22.680,11.824
64077279510,10.10.2015 15:00:00,20.320,81.280,9.536,38.144,89.785,0.905,20.232,20.320,9.536
64077279510,10.10.2015 15:15:00,20.320,81.280,9.536,38.144,89.785,0.905,20.232,20.320,9.536
64077279510,10.10.2015 15:30:00,20.696,82.784,12.784,51.136,97.304,0.851,19.640,20.696,12.784
64077279510,10.10.2015 15:45:00,20.696,82.784,12.784,51.136,97.304,0.851,19.640,20.696,12.784
64077279510,10.10.2015 16:00:00,20.232,80.928,12.712,50.848,95.576,0.847,16.824,20.232,12.712
64077279510,10.10.2015 16:15:00,20.232,80.928,12.712,50.848,95.576,0.847,16.824,20.232,12.712
64077279510,10.10.2015 16:30:00,19.640,78.560,12.328,49.312,92.754,0.847,19.760,19.640,12.328
64077279510,10.10.2015 16:45:00,19.640,78.560,12.328,49.312,92.754,0.847,19.760,19.640,12.328
64077279510,10.10.2015 17:00:00,16.824,67.296,9.880,39.520,78.042,0.862,16.056,16.824,9.880
64077279510,10.10.2015 17:15:00,16.824,67.296,9.880,39.520,78.042,0.862,16.056,16.824,9.880
64077279510,10.10.2015 17:30:00,19.760,79.040,13.104,52.416,94.841,0.833,16.440,19.760,13.104
64077279510,10.10.2015 17:45:00,19.760,79.040,13.104,52.416,94.841,0.833,16.440,19.760,13.104
64077279510,10.10.2015 18:00:00,16.056,64.224,10.864,43.456,77.544,0.828,19.496,16.056,10.864
64077279510,10.10.2015 18:15:00,16.056,64.224,10.864,43.456,77.544,0.828,19.496,16.056,10.864
64077279510,10.10.2015 18:30:00,16.440,65.760,8.096,32.384,73.301,0.897,18.992,16.440,8.096
64077279510,10.10.2015 18:45:00,16.440,65.760,8.096,32.384,73.301,0.897,18.992,16.440,8.096
64077279510,10.10.2015 19:00:00,19.496,77.984,9.256,37.024,86.327,0.903,19.176,19.496,9.256
64077279510,10.10.2015 19:15:00,19.496,77.984,9.256,37.024,86.327,0.903,19.176,19.496,9.256
64077279510,10.10.2015 19:30:00,18.992,75.968,12.184,48.736,90.257,0.842,13.472,18.992,12.184
64077279510,10.10.2015 19:45:00,18.992,75.968,12.184,48.736,90.257,0.842,13.472,18.992,12.184
64077279510,10.10.2015 20:00:00,19.176,76.704,12.336,49.344,91.205,0.841,13.184,19.176,12.336
64077279510,10.10.2015 20:15:00,19.176,76.704,12.336,49.344,91.205,0.841,13.184,19.176,12.336
64077279510,10.10.2015 20:30:00,13.472,53.888,8.384,33.536,63.471,0.849,18.744,13.472,8.384
64077279510,10.10.2015 20:45:00,13.472,53.888,8.384,33.536,63.471,0.849,18.744,13.472,8.384
64077279510,10.10.2015 21:00:00,13.184,52.736,7.720,30.880,61.112,0.863,12.512,13.184,7.720
64077279510,10.10.2015 21:15:00,13.184,52.736,7.720,30.880,61.112,0.863,12.512,13.184,7.720
64077279510,10.10.2015 21:30:00,18.744,74.976,12.304,49.216,89.686,0.836,15.880,18.744,12.304
64077279510,10.10.2015 21:45:00,18.744,74.976,12.304,49.216,89.686,0.836,15.880,18.744,12.304
64077279510,10.10.2015 22:00:00,12.512,50.048,8.328,33.312,60.121,0.832,17.168,12.512,8.328
64077279510,10.10.2015 22:15:00,12.512,50.048,8.328,33.312,60.121,0.832,17.168,12.512,8.328
64077279510,10.10.2015 22:30:00,15.880,63.520,7.400,29.600,70.078,0.906,19.192,15.880,7.400
64077279510,10.10.2015 22:45:00,15.880,63.520,7.400,29.600,70.078,0.906,19.192,15.880,7.400
64077279510,10.10.2015 23:00:00,17.168,68.672,8.152,32.608,76.021,0.903,15.984,17.168,8.152
64077279510,10.10.2015 23:15:00,17.168,68.672,8.152,32.608,76.021,0.903,15.984,17.168,8.152
64077279510,10.10.2015 23:30:00,19.192,76.768,12.528,50.112,91.676,0.837,13.400,19.192,12.528
64077279510,10.10.2015 23:45:00,19.192,76.768,12.528,50.112,91.676,0.837,13.400,19.192,12.528
64077279510,11.10.2015 00:00:00,15.984,63.936,10.792,43.168,77.145,0.829,12.872,15.984,10.792
64077279510,11.10.2015 00:15:00,15.984,63.936,10.792,43.168,77.145,0.829,12.872,15.984,10.792
64077279510,11.10.2015 00:30:00,13.400,53.600,8.488,33.952,63.448,0.845,15.936,13.400,8.488
64077279510,11.10.2015 00:45:00,13.400,53.600,8.488,33.952,63.448,0.845,15.936,13.400,8.488
64077279510,11.10.2015 01:00:00,12.872,51.488,7.536,30.144,59.663,0.863,11.520,12.872,7.536
64077279510,11.10.2015 01:15:00,12.872,51.488,7.536,30.144,59.663,0.863,11.520,12.872,7.536
64077279510,11.10.2015 01:30:00,15.936,63.744,10.464,41.856,76.258,0.836,13.992,15.936,10.464
64077279510,11.10.2015 01:45:00,15.936,63.744,10.464,41.856,76.258,0.836,13.992,15.936,10.464
64077279510,11.10.2015 02:00:00,11.520,46.080,8.064,32.256,56.248,0.819,16.504,11.520,8.064
64077279510,11.10.2015 02:15:00,11.520,46.080,8.064,32.256,56.248,0.819,16.504,11.520,8.064
64077279510,11.10.2015 02:30:00,13.992,55.968,6.456,25.824,61.638,0.908,18.384,13.992,6.456
64077279510,11.10.2015 02:45:00,13.992,55.968,6.456,25.824,61.638,0.908,18.384,13.992,6.456
64077279510,11.10.2015 03:00:00,16.504,66.016,7.816,31.264,73.045,0.904,14.296,16.504,7.816
64077279510,11.10.2015 03:15:00,16.504,66.016,7.816,31.264,73.045,0.904,14.296,16.504,7.816
64077279510,11.10.2015 03:30:00,18.384,73.536,12.032,48.128,87.885,0.837,12.632,18.384,12.032
64077279510,11.10.2015 03:45:00,18.384,73.536,12.032,48.128,87.885,0.837,12.632,18.384,12.032
64077279510,11.10.2015 04:00:00,14.296,57.184,9.728,38.912,69.168,0.827,10.952,14.296,9.728
64077279510,11.10.2015 04:15:00,14.296,57.184,9.728,38.912,69.168,0.827,10.952,14.296,9.728
64077279510,11.10.2015 04:30:00,12.632,50.528,8.240,32.960,60.328,0.838,13.200,12.632,8.240
64077279510,11.10.2015 04:45:00,12.632,50.528,8.240,32.960,60.328,0.838,13.200,12.632,8.240
64077279510,11.10.2015 05:00:00,10.952,43.808,6.200,24.800,50.341,0.870,10.728,10.952,6.200
64077279510,11.10.2015 05:15:00,10.952,43.808,6.200,24.800,50.341,0.870,10.728,10.952,6.200
64077279510,11.10.2015 05:30:00,13.200,52.800,9.240,36.960,64.451,0.819,12.888,13.200,9.240
64077279510,11.10.2015 05:45:00,13.200,52.800,9.240,36.960,64.451,0.819,12.888,13.200,9.240
64077279510,11.10.2015 06:00:00,10.728,42.912,7.152,28.608,51.574,0.832,15.944,10.728,7.152
64077279510,11.10.2015 06:15:00,10.728,42.912,7.152,28.608,51.574,0.832,15.944,10.728,7.152
64077279510,11.10.2015 06:30:00,12.888,51.552,5.552,22.208,56.132,0.918,17.560,12.888,5.552
64077279510,11.10.2015 06:45:00,12.888,51.552,5.552,22.208,56.132,0.918,17.560,12.888,5.552
64077279510,11.10.2015 07:00:00,15.944,63.776,7.800,31.200,70.999,0.898,12.352,15.944,7.800
64077279510,11.10.2015 07:15:00,15.944,63.776,7.800,31.200,70.999,0.898,12.352,15.944,7.800
64077279510,11.10.2015 07:30:00,17.560,70.240,11.760,47.040,84.536,0.831,9.496,17.560,11.760
64077279510,11.10.2015 07:45:00,17.560,70.240,11.760,47.040,84.536,0.831,9.496,17.560,11.760
64077279510,11.10.2015 08:00:00,12.352,49.408,8.736,34.944,60.516,0.816,10.592,12.352,8.736
64077279510,11.10.2015 08:15:00,12.352,49.408,8.736,34.944,60.516,0.816,10.592,12.352,8.736
64077279510,11.10.2015 08:30:00,9.496,37.984,6.080,24.320,45.103,0.842,12.920,9.496,6.080
64077279510,11.10.2015 08:45:00,9.496,37.984,6.080,24.320,45.103,0.842,12.920,9.496,6.080
64077279510,11.10.2015 09:00:00,10.592,42.368,6.304,25.216,49.304,0.859,9.784,10.592,6.304
64077279510,11.10.2015 09:15:00,10.592,42.368,6.304,25.216,49.304,0.859,9.784,10.592,6.304
64077279510,11.10.2015 09:30:00,12.920,51.680,8.840,35.360,62.619,0.825,14.928,12.920,8.840
64077279510,11.10.2015 09:45:00,12.920,51.680,8.840,35.360,62.619,0.825,14.928,12.920,8.840
64077279510,11.10.2015 10:00:00,9.784,39.136,6.760,27.040,47.569,0.823,16.296,9.784,6.760
64077279510,11.10.2015 10:15:00,9.784,39.136,6.760,27.040,47.569,0.823,16.296,9.784,6.760
64077279510,11.10.2015 10:30:00,14.928,59.712,6.336,25.344,64.868,0.921,18.856,14.928,6.336
64077279510,11.10.2015 10:45:00,14.928,59.712,6.336,25.344,64.868,0.921,18.856,14.928,6.336
64077279510,11.10.2015 11:00:00,16.296,65.184,7.712,30.848,72.115,0.904,12.784,16.296,7.712
64077279510,11.10.2015 11:15:00,16.296,65.184,7.712,30.848,72.115,0.904,12.784,16.296,7.712
64077279510,11.10.2015 11:30:00,18.856,75.424,11.992,47.968,89.385,0.844,10.968,18.856,11.992
64077279510,11.10.2015 11:45:00,18.856,75.424,11.992,47.968,89.385,0.844,10.968,18.856,11.992
64077279510,11.10.2015 12:00:00,12.784,51.136,8.536,34.144,61.487,0.832,12.720,12.784,8.536
64077279510,11.10.2015 12:15:00,12.784,51.136,8.536,34.144,61.487,0.832,12.720,12.784,8.536
64077279510,11.10.2015 12:30:00,10.968,43.872,6.584,26.336,51.170,0.857,14.688,10.968,6.584
64077279510,11.10.2015 12:45:00,10.968,43.872,6.584,26.336,51.170,0.857,14.688,10.968,6.584
64077279510,11.10.2015 13:00:00,12.720,50.880,7.344,29.376,58.751,0.866,11.904,12.720,7.344
64077279510,11.10.2015 13:15:00,12.720,50.880,7.344,29.376,58.751,0.866,11.904,12.720,7.344
64077279510,11.10.2015 13:30:00,14.688,58.752,9.648,38.592,70.293,0.836,12.464,14.688,9.648
64077279510,11.10.2015 13:45:00,14.688,58.752,9.648,38.592,70.293,0.836,12.464,14.688,9.648
64077279510,11.10.2015 14:00:00,11.904,47.616,7.816,31.264,56.962,0.836,18.408,11.904,7.816
64077279510,11.10.2015 14:15:00,11.904,47.616,7.816,31.264,56.962,0.836,18.408,11.904,7.816
64077279510,11.10.2015 14:30:00,12.464,49.856,4.088,16.352,52.469,0.950,19.072,12.464,4.088
64077279510,11.10.2015 14:45:00,12.464,49.856,4.088,16.352,52.469,0.950,19.072,12.464,4.088
64077279510,11.10.2015 15:00:00,18.408,73.632,9.152,36.608,82.230,0.895,12.744,18.408,9.152
64077279510,11.10.2015 15:15:00,18.408,73.632,9.152,36.608,82.230,0.895,12.744,18.408,9.152
64077279510,11.10.2015 15:30:00,19.072,76.288,12.200,48.800,90.561,0.842,11.992,19.072,12.200
64077279510,11.10.2015 15:45:00,19.072,76.288,12.200,48.800,90.561,0.842,11.992,19.072,12.200
64077279510,11.10.2015 16:00:00,12.744,50.976,8.608,34.432,61.515,0.829,11.888,12.744,8.608
64077279510,11.10.2015 16:15:00,12.744,50.976,8.608,34.432,61.515,0.829,11.888,12.744,8.608
64077279510,11.10.2015 16:30:00,11.992,47.968,7.400,29.600,56.366,0.851,11.136,11.992,7.400
64077279510,11.10.2015 16:45:00,11.992,47.968,7.400,29.600,56.366,0.851,11.136,11.992,7.400
64077279510,11.10.2015 17:00:00,11.888,47.552,7.312,29.248,55.827,0.852,9.448,11.888,7.312
64077279510,11.10.2015 17:15:00,11.888,47.552,7.312,29.248,55.827,0.852,9.448,11.888,7.312
64077279510,11.10.2015 17:30:00,11.136,44.544,8.480,33.920,55.989,0.796,11.288,11.136,8.480
64077279510,11.10.2015 17:45:00,11.136,44.544,8.480,33.920,55.989,0.796,11.288,11.136,8.480
64077279510,11.10.2015 18:00:00,9.448,37.792,7.320,29.280,47.807,0.791,16.104,9.448,7.320
64077279510,11.10.2015 18:15:00,9.448,37.792,7.320,29.280,47.807,0.791,16.104,9.448,7.320
64077279510,11.10.2015 18:30:00,11.288,45.152,4.216,16.864,48.199,0.937,13.984,11.288,4.216
64077279510,11.10.2015 18:45:00,11.288,45.152,4.216,16.864,48.199,0.937,13.984,11.288,4.216
64077279510,11.10.2015 19:00:00,16.104,64.416,8.952,35.808,73.700,0.874,8.736,16.104,8.952
64077279510,11.10.2015 19:15:00,16.104,64.416,8.952,35.808,73.700,0.874,8.736,16.104,8.952
64077279510,11.10.2015 19:30:00,13.984,55.936,10.168,40.672,69.160,0.809,8.896,13.984,10.168
64077279510,11.10.2015 19:45:00,13.984,55.936,10.168,40.672,69.160,0.809,8.896,13.984,10.168
64077279510,11.10.2015 20:00:00,8.736,34.944,6.360,25.440,43.224,0.808,10.280,8.736,6.360
64077279510,11.10.2015 20:15:00,8.736,34.944,6.360,25.440,43.224,0.808,10.280,8.736,6.360
64077279510,11.10.2015 20:30:00,8.896,35.584,5.688,22.752,42.236,0.843,10.424,8.896,5.688
64077279510,11.10.2015 20:45:00,8.896,35.584,5.688,22.752,42.236,0.843,10.424,8.896,5.688
64077279510,11.10.2015 21:00:00,10.280,41.120,6.544,26.176,48.745,0.844,8.656,10.280,6.544
64077279510,11.10.2015 21:15:00,10.280,41.120,6.544,26.176,48.745,0.844,8.656,10.280,6.544
64077279510,11.10.2015 21:30:00,10.424,41.696,7.928,31.712,52.385,0.796,13.000,10.424,7.928
64077279510,11.10.2015 21:45:00,10.424,41.696,7.928,31.712,52.385,0.796,13.000,10.424,7.928
64077279510,11.10.2015 22:00:00,8.656,34.624,7.024,28.096,44.589,0.777,14.816,8.656,7.024
64077279510,11.10.2015 22:15:00,8.656,34.624,7.024,28.096,44.589,0.777,14.816,8.656,7.024
64077279510,11.10.2015 22:30:00,13.000,52.000,5.432,21.728,56.357,0.923,12.920,13.000,5.432
64077279510,11.10.2015 22:45:00,13.000,52.000,5.432,21.728,56.357,0.923,12.920,13.000,5.432
64077279510,11.10.2015 23:00:00,14.816,59.264,8.088,32.352,67.519,0.878,8.888,14.816,8.088
64077279510,11.10.2015 23:15:00,14.816,59.264,8.088,32.352,67.519,0.878,8.888,14.816,8.088
64077279510,11.10.2015 23:30:00,12.920,51.680,9.312,37.248,63.704,0.811,8.456,12.920,9.312
64077279510,11.10.2015 23:45:00,12.920,51.680,9.312,37.248,63.704,0.811,8.456,12.920,9.312
64077279510,12.10.2015 00:00:00,8.888,35.552,6.584,26.336,44.244,0.804,10.016,8.888,6.584
64077279510,12.10.2015 00:15:00,8.888,35.552,6.584,26.336,44.244,0.804,10.016,8.888,6.584
64077279510,12.10.2015 00:30:00,8.456,33.824,5.408,21.632,40.150,0.842,9.216,8.456,5.408
64077279510,12.10.2015 00:45:00,8.456,33.824,5.408,21.632,40.150,0.842,9.216,8.456,5.408
64077279510,12.10.2015 01:00:00,10.016,40.064,6.384,25.536,47.510,0.843,9.000,10.016,6.384
64077279510,12.10.2015 01:15:00,10.016,40.064,6.384,25.536,47.510,0.843,9.000,10.016,6.384
64077279510,12.10.2015 01:30:00,9.216,36.864,7.344,29.376,47.137,0.782,12.016,9.216,7.344
64077279510,12.10.2015 01:45:00,9.216,36.864,7.344,29.376,47.137,0.782,12.016,9.216,7.344
64077279510,12.10.2015 02:00:00,9.000,36.000,7.168,28.672,46.023,0.782,14.616,9.000,7.168
64077279510,12.10.2015 02:15:00,9.000,36.000,7.168,28.672,46.023,0.782,14.616,9.000,7.168
64077279510,12.10.2015 02:30:00,12.016,48.064,4.560,18.240,51.409,0.935,12.224,12.016,4.560
64077279510,12.10.2015 02:45:00,12.016,48.064,4.560,18.240,51.409,0.935,12.224,12.016,4.560
64077279510,12.10.2015 03:00:00,14.616,58.464,8.320,33.280,67.273,0.869,9.600,14.616,8.320
64077279510,12.10.2015 03:15:00,14.616,58.464,8.320,33.280,67.273,0.869,9.600,14.616,8.320
64077279510,12.10.2015 03:30:00,12.224,48.896,9.160,36.640,61.101,0.800,5.832,12.224,9.160
64077279510,12.10.2015 03:45:00,12.224,48.896,9.160,36.640,61.101,0.800,5.832,12.224,9.160
64077279510,12.10.2015 04:00:00,9.600,38.400,7.040,28.160,47.619,0.806,5.864,9.600,7.040
64077279510,12.10.2015 04:15:00,9.600,38.400,7.040,28.160,47.619,0.806,5.864,9.600,7.040
64077279510,12.10.2015 04:30:00,5.832,23.328,2.032,8.128,24.703,0.944,5.296,5.832,2.032
64077279510,12.10.2015 04:45:00,5.832,23.328,2.032,8.128,24.703,0.944,5.296,5.832,2.032
64077279510,12.10.2015 05:00:00,5.864,23.456,1.880,7.520,24.632,0.952,5.528,5.864,1.880
64077279510,12.10.2015 05:15:00,5.864,23.456,1.880,7.520,24.632,0.952,5.528,5.864,1.880
64077279510,12.10.2015 05:30:00,5.296,21.184,1.424,5.696,21.936,0.966,5.944,5.296,1.424
64077279510,12.10.2015 05:45:00,5.296,21.184,1.424,5.696,21.936,0.966,5.944,5.296,1.424
64077279510,12.10.2015 06:00:00,5.528,22.112,1.488,5.952,22.899,0.966,11.984,5.528,1.488
64077279510,12.10.2015 06:15:00,5.528,22.112,1.488,5.952,22.899,0.966,11.984,5.528,1.488
64077279510,12.10.2015 06:30:00,5.944,23.776,1.584,6.336,24.606,0.966,22.864,5.944,1.584
64077279510,12.10.2015 06:45:00,5.944,23.776,1.584,6.336,24.606,0.966,22.864,5.944,1.584
64077279510,12.10.2015 07:00:00,11.984,47.936,3.344,13.376,49.767,0.963,22.552,11.984,3.344
64077279510,12.10.2015 07:15:00,11.984,47.936,3.344,13.376,49.767,0.963,22.552,11.984,3.344
64077279510,12.10.2015 07:30:00,22.864,91.456,9.552,38.208,99.116,0.923,24.176,22.864,9.552
64077279510,12.10.2015 07:45:00,22.864,91.456,9.552,38.208,99.116,0.923,24.176,22.864,9.552
64077279510,12.10.2015 08:00:00,22.552,90.208,11.552,46.208,101.354,0.890,23.776,22.552,11.552
64077279510,12.10.2015 08:15:00,22.552,90.208,11.552,46.208,101.354,0.890,23.776,22.552,11.552
64077279510,12.10.2015 08:30:00,24.176,96.704,11.920,47.680,107.820,0.897,22.696,24.176,11.920
64077279510,12.10.2015 08:45:00,24.176,96.704,11.920,47.680,107.820,0.897,22.696,24.176,11.920
64077279510,12.10.2015 09:00:00,23.776,95.104,10.472,41.888,103.920,0.915,20.088,23.776,10.472
64077279510,12.10.2015 09:15:00,23.776,95.104,10.472,41.888,103.920,0.915,20.088,23.776,10.472
64077279510,12.10.2015 09:30:00,22.696,90.784,9.088,36.352,97.792,0.928,17.600,22.696,9.088
64077279510,12.10.2015 09:45:00,22.696,90.784,9.088,36.352,97.792,0.928,17.600,22.696,9.088
64077279510,12.10.2015 10:00:00,20.088,80.352,10.096,40.384,89.929,0.894,20.736,20.088,10.096
64077279510,12.10.2015 10:15:00,20.088,80.352,10.096,40.384,89.929,0.894,20.736,20.088,10.096
64077279510,12.10.2015 10:30:00,17.600,70.400,7.072,28.288,75.871,0.928,21.664,17.600,7.072
64077279510,12.10.2015 10:45:00,17.600,70.400,7.072,28.288,75.871,0.928,21.664,17.600,7.072
64077279510,12.10.2015 11:00:00,20.736,82.944,10.424,41.696,92.835,0.893,22.128,20.736,10.424
64077279510,12.10.2015 11:15:00,20.736,82.944,10.424,41.696,92.835,0.893,22.128,20.736,10.424
64077279510,12.10.2015 11:30:00,21.664,86.656,10.688,42.752,96.628,0.897,23.352,21.664,10.688
64077279510,12.10.2015 11:45:00,21.664,86.656,10.688,42.752,96.628,0.897,23.352,21.664,10.688
64077279510,12.10.2015 12:00:00,22.128,88.512,11.368,45.472,99.509,0.889,24.248,22.128,11.368
64077279510,12.10.2015 12:15:00,22.128,88.512,11.368,45.472,99.509,0.889,24.248,22.128,11.368
64077279510,12.10.2015 12:30:00,23.352,93.408,11.728,46.912,104.527,0.894,22.248,23.352,11.728
64077279510,12.10.2015 12:45:00,23.352,93.408,11.728,46.912,104.527,0.894,22.248,23.352,11.728
64077279510,12.10.2015 13:00:00,24.248,96.992,12.168,48.672,108.519,0.894,19.752,24.248,12.168
64077279510,12.10.2015 13:15:00,24.248,96.992,12.168,48.672,108.519,0.894,19.752,24.248,12.168
64077279510,12.10.2015 13:30:00,22.248,88.992,12.440,49.760,101.959,0.873,20.608,22.248,12.440
64077279510,12.10.2015 13:45:00,22.248,88.992,12.440,49.760,101.959,0.873,20.608,22.248,12.440
64077279510,12.10.2015 14:00:00,19.752,79.008,11.424,45.696,91.271,0.866,23.360,19.752,11.424
64077279510,12.10.2015 14:15:00,19.752,79.008,11.424,45.696,91.271,0.866,23.360,19.752,11.424
64077279510,12.10.2015 14:30:00,20.608,82.432,7.176,28.704,87.287,0.944,22.424,20.608,7.176
64077279510,12.10.2015 14:45:00,20.608,82.432,7.176,28.704,87.287,0.944,22.424,20.608,7.176
64077279510,12.10.2015 15:00:00,23.360,93.440,11.080,44.320,103.418,0.904,20.928,23.360,11.080
64077279510,12.10.2015 15:15:00,23.360,93.440,11.080,44.320,103.418,0.904,20.928,23.360,11.080
64077279510,12.10.2015 15:30:00,22.424,89.696,12.248,48.992,102.204,0.878,20.784,22.424,12.248
64077279510,12.10.2015 15:45:00,22.424,89.696,12.248,48.992,102.204,0.878,20.784,22.424,12.248
64077279510,12.10.2015 16:00:00,20.928,83.712,11.856,47.424,96.212,0.870,16.048,20.928,11.856
64077279510,12.10.2015 16:15:00,20.928,83.712,11.856,47.424,96.212,0.870,16.048,20.928,11.856
64077279510,12.10.2015 16:30:00,20.784,83.136,11.168,44.672,94.378,0.881,17.320,20.784,11.168
64077279510,12.10.2015 16:45:00,20.784,83.136,11.168,44.672,94.378,0.881,17.320,20.784,11.168
64077279510,12.10.2015 17:00:00,16.048,64.192,1.136,4.544,64.353,0.998,20.160,16.048,1.136
64077279510,12.10.2015 17:15:00,16.048,64.192,1.136,4.544,64.353,0.998,20.160,16.048,1.136
64077279510,12.10.2015 17:30:00,17.320,69.280,8.352,33.408,76.914,0.901,20.768,17.320,8.352
64077279510,12.10.2015 17:45:00,17.320,69.280,8.352,33.408,76.914,0.901,20.768,17.320,8.352
64077279510,12.10.2015 18:00:00,20.160,80.640,11.880,47.520,93.600,0.862,18.232,20.160,11.880
64077279510,12.10.2015 18:15:00,20.160,80.640,11.880,47.520,93.600,0.862,18.232,20.160,11.880
